"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"la crosse","WI","US","disk","1200.0","I saw a disk hoovering over a Parking lot with aprox 30 others.  Lights revolving around it.  Motionless.","43.8013889","-91.2394444","1982","9","15","17","0","2006","7","16"
"la crosse","WI","US","disk","120.0","((HOAX??))  I saw a saucer shaped object moving at high speeds that had lights blinking along the edges of it.","43.8013889","-91.2394444","2008","8","8","0","30","2008","8","12"
"la crosse","WI","US","formation","5.0","5 lights in V formation&#44 racing across night sky before abruptly disappearing","43.8013889","-91.2394444","2005","10","15","1","30","2005","11","3"
"la crosse","WI","US","formation","120.0","2 very bright objects in formation  ((NUFORC Note:  Possible sighting of ISS and Shuttle.  PD))","43.8013889","-91.2394444","2009","9","8","20","30","2009","12","12"
"la crosse","WI","US","light","1.0","Extremely bright white light that I captured on camera over the city of La Crosse WI","43.8013889","-91.2394444","2009","9","5","19","20","2009","12","12"
"la crosse","WI","US","light","8.0","Object appeared in telescope field of view&#44 and executed 90 degree turn before moving out of field of view.","43.8013889","-91.2394444","2000","7","22","22","45","2000","7","29"
"la crosse","WI","US","light","300.0","4 or 5 pulsating balls of orange light&#44 not paper lanterns&#44 some kind of formation&#44 hovering.","43.8013889","-91.2394444","2013","5","5","0","30","2013","5","15"
"la crosse","WI","US","light","120.0","I was in a building downtown on the third floor&#44 I looked out the back door towards my home (about 7 blocks away) to the east and I saw","43.8013889","-91.2394444","1996","2","28","21","0","2000","2","16"
"la crosse","WI","US","other","300.0","I was skiing on my birthday&#44 and while I was going up the ski lift I saw what looked like a burning boomerang.It was falling out of the","43.8013889","-91.2394444","2006","1","10","4","0","2006","5","15"
"la crosse","WI","US","other","600.0","Orange pulsating ball of light","43.8013889","-91.2394444","2013","7","4","21","45","2013","7","14"
"la crosse","WI","US","teardrop","20.0","daylight sighting disk was metal and moved away in a different direction very fast","43.8013889","-91.2394444","2008","8","15","13","0","2008","10","31"
"la crosse","WI","US","triangle","300.0","Five of us were on the top of a building downtown near dusk flying a kite.  I looked up and saw the triangular shape above us with roun","43.8013889","-91.2394444","1996","4","20","15","0","2000","2","16"
"la crosse","WI","US","triangle","10.0","Triangle air craft.","43.8013889","-91.2394444","2013","11","13","19","30","2013","11","20"
"la crosse","WI","US","unknown","5.0","orange light at night","43.8013889","-91.2394444","2012","5","17","22","30","2012","5","29"
"la crosse","WI","US","unknown","300.0","Bright Orange Lights","43.8013889","-91.2394444","2012","6","24","4","30","2012","7","4"
"la farge","WI","US","fireball","300.0","I was in the school parking lot when I looked up to a hill across the street and saw a orange glow.","43.5747222","-90.6402778","1999","7","15","22","0","1999","9","12"
"la pointe","WI","US","light","180.0","Two lights and a swath of light in front move noiselessly retaining relative positions&#44 high in atmosphere until horizon.","46.7791667","-90.7863889","2001","7","22","3","0","2001","8","5"
"lac du flambeau","WI","US","disk","30.0","saucer like disc submerging from waters&#44 disapears instantaneously&#44 water boils before submerging.","45.9697222","-89.8919444","1950","6","30","16","0","2009","3","19"
"lac du flambeau","WI","US","light","30.0","very bright light with tail&#44 traveled slowly&#44 about 5&#44000 feet in the air&#44 was NOT comet.","45.9697222","-89.8919444","2007","7","15","17","0","2009","3","19"
"lac du flambeau","WI","US","light","3600.0","High Orbit Flight of Several Objects Over Wisconsin","45.9697222","-89.8919444","2010","4","17","0","0","2010","5","12"
"lake geneva","WI","US","chevron","5.0","Triangular chevron formation of three dim&#44 orange objects--second sighting&#33","42.5916667","-88.4333333","2012","3","14","23","53","2012","3","16"
"lake geneva","WI","US","circle","2700.0","Lights over Lake Geneva&#44 WI.","42.5916667","-88.4333333","2005","9","17","21","0","2005","10","11"
"lake geneva","WI","US","cylinder","20.0","Bright orange - glowing object in the sky","42.5916667","-88.4333333","2013","7","4","23","30","2013","7","5"
"lake geneva","WI","US","disk","300.0","Close up of saucer over Lake Geneva&#44 Wi. in 1978","42.5916667","-88.4333333","1978","8","20","21","15","2009","12","12"
"lake geneva","WI","US","fireball","3600.0","Follow-up to article in Chicago Sun Times 12/3/97 re &quot;Fireball&quot; in Will Co&#44 Illinois 12/30.  Saw similar in Lake Geneva&#44 WI 11/28/97 ar","42.5916667","-88.4333333","1997","11","28","19","30","1998","6","2"
"lake geneva","WI","US","light","1200.0","Bright light in Lake Genva sky-not a star or plane.  ((NUFORC Note:  If the witness was looking west&#44 the object was Venus.  PD))","42.5916667","-88.4333333","2009","1","20","20","0","2009","3","19"
"lake geneva","WI","US","light","900.0","Two bright amber lights flying in diagnol formation over downtown under a full moon","42.5916667","-88.4333333","2005","9","17","1","30","2005","10","11"
"lake geneva","WI","US","light","600.0","BRIGHT&#44 GOLD&#44 FLYING BALL. Moving from one horizon to overhead to up and away at a constant speed","42.5916667","-88.4333333","2005","9","18","1","0","2005","10","11"
"lake geneva","WI","US","light","600.0","Near moon. small light (cover with thumb) camefrom Southeast at extremly fast speed. As itapproached approximate even with moon seemed","42.5916667","-88.4333333","1997","3","22","21","0","1998","3","7"
"lake geneva","WI","US","sphere","60.0","Orange ball of light making no sound crosses sky in a south-to-north transit","42.5916667","-88.4333333","2011","10","7","21","35","2011","10","10"
"lake mills","WI","US","sphere","60.0","A very bright orange light passed overhead from south to north at a high rate of speed silently traversing the sky completely.","43.0813889","-88.9116667","2013","7","5","20","0","2013","7","14"
"lake mills","WI","US","sphere","420.0","A very bright orange light passed overhead from south to north at a high rate of speed silently traversing the sky completely.","43.0813889","-88.9116667","2013","7","4","21","0","2013","7","14"
"lamartine","WI","US","flash","360.0","Incredibly bright&#44 pulsating red and white lights in tandem","43.7333333","-88.5686111","2011","12","16","18","13","2012","1","12"
"lancaster","WI","US","triangle","420.0","My wife woke me to ask me what was in the sky&#44we could both see it without getting out of bed&#44it was a triangle with brite blueish whit","42.8475","-90.7105556","2002","12","11","6","10","2002","12","23"
"laona","WI","US","light","900.0","Round&#44 bright&#44 white light that followed us for approx 10 miles(NOT THE MOON)","45.5647222","-88.6738889","2004","3","19","1","0","2004","6","4"
"larsen","WI","US","diamond","3600.0","It was a bright amber to reddish in color&#44 it moved straight up and down and sideways and hovered around in the Northwest sky.","44.1916667","-88.6238889","2005","12","8","3","45","2005","12","16"
"larsen","WI","US","light","240.0","Vast moving bright light traveling west to east at approximately 4 + mach with no sound.","44.1916667","-88.6238889","2008","10","26","6","0","2008","10","31"
"larsen","WI","US","teardrop","900.0","During a 15 minute episode I witnessed two large lights that were sunset red in color moving from the northeast to southwest. I believe","44.1916667","-88.6238889","2013","12","11","17","45","2013","12","23"
"lind","WI","US","fireball","300.0","A ball of fire moved thru the sky at what seemed liked a low flying aircraft speed.we reallized it was a ball of flame that faded befor","45.74","-92.7952778","2013","9","21","21","0","2013","9","30"
"linden","WI","US","circle","60.0","It was looking at me&#44 stainless steel with equal rows of jets spaced in rows and at the end it changed colors","42.9177778","-90.2733333","1990","7","29","23","0","2009","1","10"
"little chute","WI","US","light","40.0","Bright white light moving from north west to south east. Near the Big Dipper constellation. The Light disappeared after it went past th","44.28","-88.3183333","2010","5","22","22","0","2010","6","3"
"little chute","WI","US","sphere","60.0","Metallic sphere hovering over Hwy 41 Southbound Lane&#44 just outside of Little Chute Wisconsin.","44.28","-88.3183333","2013","11","30","16","40","2013","12","2"
"lodi","WI","US","cone","660.0","bliking lights hissing sounds hovering and then vanised","43.3138889","-89.5263889","2003","1","1","0","30","2003","3","4"
"lodi","WI","US","fireball","30.0","green fire ball with spark trail moving from east to west over the Badger ordence army ammo plant it looked like fireworks it was as bi","43.3138889","-89.5263889","1998","3","1","2","20","1999","1","28"
"lodi","WI","US","triangle","300.0","Short line of bright white lights w/ red center + small triangle","43.3138889","-89.5263889","2013","11","19","18","0","2013","11","20"
"lodi","WI","US","unknown","3600.0","Strobing star","43.3138889","-89.5263889","2000","12","31","20","30","2001","1","3"
"lone rock","WI","US","oval","300.0","I had just had my car tuned-up that day and my mother and I were on our way to work at an ammunition plant&#44 2nd shift.  When the car qu","43.1833333","-90.1977778","1967","9","30","23","0","2003","10","31"
"luxemburg","WI","US","triangle","120.0","Strange triangular craft over Highway 57 outside of Luxemburg&#44 WI glowing orange and pulsating","44.5386111","-87.7038889","2011","8","5","21","15","2012","8","19"
"lyndon station","WI","US","fireball","600.0","Large red flashing light moving quickly across the horizon.","43.7122222","-89.8994444","2011","9","16","22","30","2011","10","10"
"lyndon station","WI","US","sphere","30.0","A silver sphere at travelling fast at a high altitude seen in rural Wisconsin skies.","43.7122222","-89.8994444","2006","8","29","14","0","2006","10","30"
"madison","WI","US","changing","900.0","madison wi&#44 west side","43.0730556","-89.4011111","2005","8","27","19","30","2005","9","2"
"madison","WI","US","changing","720.0","It was an all black&#44 cigar shaped object floating then moving away slowly.","43.0730556","-89.4011111","2005","8","27","19","30","2005","9","2"
"madison","WI","US","cigar","3600.0","My mother and i worked as telephone swithcboard operators.Dec. 28?&#441957 YOUR BOX DATE WONT TAKE THE DATE I PUT IN.I was in College. We","43.0730556","-89.4011111","1957","12","28","0","0","2005","9","2"
"madison","WI","US","cigar","3600.0","My mother and i worked as telephone swithcboard operators. I was in College. We worked from 4pm-12 midnight. I went and got the car and","43.0730556","-89.4011111","1957","12","28","0","0","2004","6","18"
"madison","WI","US","circle","120.0","I  drive a cement truck. While on site job&#44 I an a few othe people sited an object in the skiy. It was between 11:00 and 12;OO A. M. It","43.0730556","-89.4011111","2003","6","6","23","30","2003","6","18"
"madison","WI","US","circle","30.0","My friend Rick and I were getting out of my car when I noticed a silver ball in the sky. I pointed it out and said&quot;What the hell is tha","43.0730556","-89.4011111","1999","3","14","14","0","1999","6","23"
"madison","WI","US","circle","20.0","Tanslucent orange/yellow UFO in Madison WI","43.0730556","-89.4011111","2008","10","10","22","30","2008","10","31"
"madison","WI","US","cylinder","300.0","2 events separated by about 3-5 minutes","43.0730556","-89.4011111","1998","5","25","12","5","1998","11","21"
"madison","WI","US","cylinder","300.0","Tubular Shape and Glinting Object","43.0730556","-89.4011111","2002","6","1","14","0","2002","6","12"
"madison","WI","US","diamond","10.0","3 transparent gray diamond apperitions with red lights hovering high in the night sky","43.0730556","-89.4011111","2013","7","29","23","0","2013","8","30"
"madison","WI","US","disk","30.0","White saucer seen near Madison.","43.0730556","-89.4011111","2013","3","22","5","35","2013","5","15"
"madison","WI","US","disk","3.0","Disk shaped object came  from bright blue and white light in the sky","43.0730556","-89.4011111","2011","11","27","22","43","2012","2","10"
"madison","WI","US","disk","180.0","Three  disks appear in the West&#44 stop at zenith&#44 and proceed Eastward a rapid rate of speed.","43.0730556","-89.4011111","1947","6","15","18","0","2002","3","19"
"madison","WI","US","fireball","5.0","greenish-bluish fireball like object streaking across NW sky.","43.0730556","-89.4011111","2004","5","16","21","30","2004","6","4"
"madison","WI","US","fireball","300.0","Ball of flames moving quickly across the sky","43.0730556","-89.4011111","2013","5","24","21","0","2013","6","2"
